,Substance,Source,Type of Event,Region,Event Category,Substance_num,Source_num,Grouped Events
8980,Stimulants,Hospitalizations,Intentional substance-related poisoning hospitalisations,Canada,12,2,2,
8981,Stimulants,Hospitalizations,Intentional substance-related poisoning hospitalisations,Canada,12,2,2,
8982,Stimulants,Hospitalizations,Intentional substance-related poisoning hospitalisations,Canada,12,2,2,
8983,Stimulants,Hospitalizations,Intentional substance-related poisoning hospitalisations,Canada,12,2,2,
8984,Stimulants,Hospitalizations,Intentional substance-related poisoning hospitalisations,Canada,12,2,2,
8985,Stimulants,Hospitalizations,Intentional substance-related poisoning hospitalisations,Canada,12,2,2,
8986,Stimulants,Hospitalizations,Intentional substance-related poisoning hospitalisations,Canada,12,2,2,
8987,Stimulants,Hospitalizations,Intentional substance-related poisoning hospitalisations,Canada,12,2,2,
8988,Stimulants,Hospitalizations,Intentional substance-related poisoning hospitalisations,Canada,12,2,2,
8989,Stimulants,Hospitalizations,Intentional substance-related poisoning hospitalisations,Canada,12,2,2,
8990,Stimulants,Hospitalizations,Intentional substance-related poisoning hospitalisations,Canada,12,2,2,
8991,Stimulants,Hospitalizations,Intentional substance-related poisoning hospitalisations,Canada,12,2,2,
8992,Stimulants,Hospitalizations,Intentional substance-related poisoning hospitalisations,Canada,12,2,2,
8993,Stimulants,Hospitalizations,Intentional substance-related poisoning hospitalisations,Canada,12,2,2,
8994,Stimulants,Hospitalizations,Intentional substance-related poisoning hospitalisations,Canada,12,2,2,
8995,Stimulants,Hospitalizations,Intentional substance-related poisoning hospitalisations,Canada,12,2,2,
8996,Stimulants,Hospitalizations,Intentional substance-related poisoning hospitalisations,Canada,12,2,2,
8997,Stimulants,Hospitalizations,Intentional substance-related poisoning hospitalisations,Canada,12,2,2,
8998,Stimulants,Hospitalizations,Intentional substance-related poisoning hospitalisations,Canada,12,2,2,
8999,Stimulants,Hospitalizations,Intentional substance-related poisoning hospitalisations,Canada,12,2,2,
9000,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9001,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9002,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9003,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9004,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9005,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9006,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9007,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9008,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9009,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9010,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9011,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9012,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9013,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9014,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9015,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9016,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9017,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9018,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9019,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9020,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9021,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9022,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9023,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9024,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9025,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9026,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9027,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9028,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9029,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9030,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9031,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9032,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9033,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9034,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9035,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9036,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9037,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9038,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9039,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9040,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9041,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9042,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9043,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9044,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9045,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9046,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9047,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9048,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9049,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9050,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9051,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9052,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9053,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9054,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9055,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9056,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9057,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9058,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9059,Stimulants,Hospitalizations,Accidental substance-related poisoning hospitalisations,Canada,10,2,2,
9060,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9061,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9062,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9063,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9064,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9065,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9066,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9067,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9068,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9069,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9070,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9071,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9072,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9073,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9074,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9075,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9076,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9077,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9078,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9079,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9080,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9081,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9082,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9083,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9084,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9085,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9086,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9087,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9088,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9089,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9090,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9091,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9092,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9093,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9094,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9095,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9096,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9097,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9098,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9099,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9100,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9101,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9102,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9103,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9104,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9105,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9106,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9107,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9108,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9109,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9110,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9111,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9112,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9113,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9114,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9115,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9116,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
9117,Stimulants,Hospitalizations,Total substance-related poisoning hospitalisations,Canada,11,2,2,
